D-loss	G-loss	AUC	AP
0.207873	0.728175	0.639347	0.104237
0.181756	0.721788	0.639104	0.104143
0.192744	0.716259	0.638524	0.103995
0.197337	0.715491	0.637936	0.103703
0.191788	0.715038	0.637920	0.103634
0.198967	0.714981	0.636700	0.103081
0.190713	0.713876	0.636693	0.103074
0.196350	0.713438	0.636158	0.102914
0.192389	0.712849	0.635971	0.102759
0.196054	0.712447	0.635486	0.102497
0.190905	0.712170	0.635448	0.102472
0.196244	0.712413	0.634670	0.102198
0.187151	0.712581	0.635408	0.102431
0.198957	0.714540	0.634321	0.102121
0.181737	0.717634	0.635397	0.102395
0.201908	0.721874	0.633478	0.101820
0.172625	0.729681	0.635454	0.102385
0.198105	0.722484	0.633792	0.101913
0.633528	1.084783	0.706420	0.324898
0.557056	0.975009	0.698904	0.325220
0.493372	0.909695	0.694607	0.322506
0.443181	0.868983	0.692147	0.320092
0.400963	0.843879	0.688243	0.317346
0.366374	0.827466	0.684622	0.314913
0.335927	0.817741	0.686166	0.314439
0.312513	0.811967	0.682725	0.311902
0.289602	0.807490	0.678773	0.308517
0.271371	0.802077	0.676047	0.306169
0.254616	0.798667	0.672448	0.302067
0.242454	0.794580	0.669658	0.298712
0.232642	0.789833	0.667735	0.296504
0.223532	0.785771	0.666887	0.295326
0.214687	0.782029	0.666382	0.294163
0.210300	0.778063	0.665605	0.293025
0.204255	0.772704	0.664340	0.291398
0.203209	0.768674	0.662354	0.289382
0.197536	0.764026	0.661053	0.288136
0.200870	0.760572	0.659666	0.286830
0.189933	0.759497	0.658611	0.285840
0.214417	0.762186	0.656495	0.283622
0.177679	0.766314	0.655962	0.283235
0.200100	0.748459	0.655377	0.282666
0.204613	0.748584	0.654572	0.281796
0.187210	0.745902	0.654553	0.281862
0.197047	0.741668	0.654181	0.281396
0.199527	0.740173	0.653083	0.280039
0.190707	0.738471	0.652867	0.279657
0.198431	0.736512	0.652496	0.279290
0.195220	0.734639	0.651746	0.278752
0.193882	0.733232	0.651176	0.278592
0.195787	0.732581	0.650596	0.278192
0.193418	0.731315	0.650524	0.278450
0.194537	0.730431	0.650234	0.278529
0.191515	0.729349	0.649993	0.278496
0.195257	0.728085	0.649777	0.278492
0.191810	0.727390	0.649535	0.278461
0.197775	0.726659	0.649202	0.278312
0.187124	0.726142	0.649143	0.278385
0.203153	0.727548	0.648533	0.278012
0.177864	0.730627	0.648443	0.278014
0.208280	0.733125	0.648245	0.278084
0.171576	0.734571	0.648262	0.278064
0.195382	0.724884	0.648191	0.278162
0.188143	0.722083	0.648137	0.278320
0.182930	0.722112	0.648043	0.278280
0.195250	0.721875	0.647823	0.278251
0.183084	0.720283	0.647610	0.278099
0.192644	0.719616	0.647214	0.277880
0.185197	0.718523	0.647001	0.277675
0.191506	0.717866	0.646665	0.277560
0.185480	0.717553	0.646478	0.277392
0.192184	0.717288	0.646149	0.277261
0.182206	0.717460	0.646066	0.277217
0.196818	0.718834	0.645796	0.277217
0.174257	0.721486	0.645863	0.277080
0.201987	0.725371	0.645507	0.277101
0.165211	0.730718	0.645609	0.276841
0.191906	0.720207	0.645285	0.276766
0.173063	0.716895	0.645096	0.276584
0.185515	0.714722	0.644615	0.276376
0.182880	0.713544	0.644293	0.276104
0.184874	0.712978	0.643971	0.275915
0.182900	0.712486	0.643359	0.275279
0.186113	0.712309	0.642982	0.275094
0.180266	0.712363	0.642685	0.274726
0.189023	0.712965	0.642494	0.274957
0.174689	0.714817	0.641931	0.273988
0.196379	0.719857	0.641854	0.274547
0.163634	0.729163	0.642003	0.273824
0.194037	0.724979	0.641319	0.273941
0.157701	0.731108	0.641604	0.273563
0.180416	0.716258	0.641276	0.273547
0.159062	0.718027	0.641478	0.273517
1.400472	1.139924	0.634317	0.306853
1.345299	1.001906	0.625908	0.277695
1.325935	0.909342	0.621096	0.268866
1.312487	0.847287	0.618224	0.262443
1.311828	0.806765	0.616572	0.261357
1.321523	0.778377	0.615361	0.259623
1.342255	0.759513	0.614830	0.258521
1.354769	0.747520	0.617096	0.265210
1.363958	0.738768	0.620089	0.270773
1.370080	0.731539	0.625215	0.279321
1.371732	0.725851	0.632099	0.289540
1.367925	0.722641	0.638032	0.298105
1.372074	0.719532	0.641416	0.300087
1.372237	0.716291	0.644345	0.304176
1.365188	0.714451	0.648904	0.307684
1.367833	0.712736	0.650420	0.305562
1.372906	0.711497	0.650825	0.304231
1.369499	0.709957	0.643953	0.293359
1.370902	0.709007	0.627549	0.278713
1.370858	0.708346	0.620991	0.277001
1.369772	0.707053	0.608251	0.251455
1.371366	0.706420	0.616934	0.289504
1.361164	0.706301	0.608656	0.252422
1.373977	0.705822	0.665423	0.381697
1.355020	0.705536	0.616269	0.258785
1.368594	0.705048	0.688022	0.363317
1.345784	0.705216	0.620004	0.260129
1.364763	0.704567	0.696473	0.374305
1.341609	0.704335	0.625115	0.268660
1.354897	0.703180	0.694204	0.363263
1.342975	0.703528	0.628782	0.272785
1.353392	0.702411	0.690584	0.341156
1.339656	0.702598	0.631182	0.274344
1.348847	0.701992	0.695903	0.341142
1.335360	0.702111	0.625193	0.266815
1.347676	0.701816	0.732495	0.380964
1.328555	0.703181	0.602919	0.242244
1.350631	0.703178	0.701553	0.348738
1.323348	0.706017	0.594580	0.234705
1.352118	0.704243	0.708221	0.373071
1.319724	0.704375	0.600381	0.240522
1.335103	0.700833	0.637326	0.299398
1.321999	0.700468	0.622065	0.266784
1.324753	0.699763	0.632715	0.286240
1.325502	0.699627	0.638420	0.294636
1.323977	0.699460	0.640769	0.296729
1.325117	0.699324	0.656724	0.324946
1.324202	0.699494	0.653017	0.313062
1.326556	0.699198	0.670874	0.339803
1.322500	0.699153	0.660830	0.318964
1.321127	0.698814	0.701371	0.344880
1.312903	0.699631	0.648165	0.292922
1.330156	0.700521	0.601540	0.243897
1.307856	0.711165	0.617633	0.257595
1.395399	0.725648	0.532514	0.198941
1.307939	0.723398	0.657387	0.299175
1.308083	0.699214	0.664114	0.304534
1.305634	0.698696	0.749312	0.377882
1.299265	0.703484	0.682828	0.328658
1.313627	0.698443	0.716159	0.348709
1.309068	0.698431	0.726894	0.359665
1.311520	0.698419	0.708749	0.339258
1.321189	0.697967	0.738264	0.371086
1.319358	0.698320	0.719087	0.349986
1.325974	0.697932	0.730179	0.361870
1.322740	0.697825	0.726035	0.357431
1.324039	0.697826	0.727215	0.358701
1.323621	0.697675	0.723717	0.354683
1.322296	0.697637	0.735737	0.367795
1.318833	0.697840	0.716038	0.345584
1.325180	0.697498	0.751915	0.384559
1.317107	0.698380	0.690118	0.323167
1.338459	0.699165	0.702516	0.335281
1.311774	0.706416	0.638483	0.279990
1.386089	0.716586	0.514021	0.187470
1.460977	1.012196	0.288652	0.087821
1.422357	0.908568	0.325275	0.092519
1.392087	0.840924	0.405692	0.106754
1.375749	0.794350	0.518462	0.158912
1.371297	0.767636	0.613954	0.207272
1.369629	0.751262	0.631801	0.212988
1.367212	0.739253	0.614754	0.207867
1.366770	0.730214	0.558431	0.183885
1.375178	0.724372	0.476961	0.128400
1.379497	0.720013	0.397813	0.107407
1.383554	0.717328	0.350215	0.098292
1.388946	0.714735	0.325260	0.094057
1.391110	0.712341	0.300878	0.089156
1.391488	0.710873	0.325059	0.092102
1.390726	0.709124	0.355483	0.096198
1.390978	0.707778	0.405665	0.103645
1.383562	0.706938	0.435855	0.110026
1.383461	0.706234	0.453024	0.112127
1.375836	0.705440	0.457204	0.111830
1.374598	0.704668	0.471136	0.114091
1.371411	0.703871	0.491702	0.118095
1.368570	0.703471	0.546090	0.131973
1.367389	0.703001	0.617816	0.170806
1.363993	0.702721	0.766307	0.286836
1.365397	0.702294	0.614647	0.180011
1.367658	0.702035	0.760472	0.270002
1.372234	0.701668	0.453731	0.111519
1.358429	0.702478	0.698417	0.227179
1.377548	0.702466	0.433059	0.106615
1.351411	0.702646	0.695090	0.224189
1.366909	0.700989	0.734167	0.236902
1.353018	0.700555	0.746222	0.249076
1.356471	0.699950	0.715551	0.228268
1.361929	0.699807	0.621903	0.168438
1.353106	0.700222	0.688766	0.214057
1.366554	0.700276	0.506558	0.126124
1.346285	0.701304	0.676197	0.208222
1.367650	0.701416	0.565274	0.159095
1.339898	0.702134	0.683358	0.212297
1.357592	0.700327	0.768240	0.257397
1.336665	0.700446	0.696364	0.216516
1.351504	0.698916	0.765365	0.255250
1.339851	0.699041	0.699011	0.215212
1.349750	0.698367	0.772860	0.258287
1.343010	0.699187	0.674694	0.204018
1.358157	0.699669	0.488158	0.122795
1.334629	0.703375	0.654080	0.192350
1.371671	0.704565	0.455700	0.114140
1.328536	0.706849	0.658137	0.194297
1.346748	0.699810	0.753387	0.246549
1.325510	0.698988	0.690470	0.214271
1.332562	0.697339	0.698193	0.219551
1.338344	0.697439	0.722946	0.230239
1.339670	0.697662	0.676574	0.205533
1.351935	0.697476	0.756140	0.247126
1.339279	0.698440	0.646705	0.184674
1.360435	0.699692	0.403263	0.102781
1.330456	0.706268	0.640087	0.181986
1.387126	0.711423	0.389028	0.100028
1.320522	0.713281	0.641848	0.183432
1.333816	0.699131	0.666319	0.197215
1.313984	0.697692	0.683572	0.208995
1.320458	0.697749	0.649278	0.186405
1.341344	0.697390	0.644041	0.181741
1.331240	0.699757	0.647622	0.187088
1.360107	0.699397	0.434248	0.107585
1.332721	0.702250	0.643571	0.184982
1.365117	0.701834	0.405105	0.102417
1.325368	0.706251	0.640519	0.182724
1.362844	0.702718	0.417732	0.104656
1.321983	0.704345	0.642145	0.184100
1.343893	0.698224	0.762700	0.245896
1.325139	0.699149	0.644274	0.185118
1.344537	0.696945	0.751132	0.235003
1.332661	0.698205	0.641158	0.183761
1.376828	1.074202	0.456100	0.178396
1.376055	0.948378	0.725397	0.406765
1.375923	0.869600	0.714961	0.407668
1.365988	0.817555	0.676084	0.377441
1.358547	0.786084	0.638922	0.342668
1.357181	0.763253	0.615501	0.300694
1.352542	0.748603	0.618869	0.297254
1.351614	0.739434	0.648740	0.341773
1.353501	0.731821	0.685342	0.374847
1.361641	0.726649	0.704364	0.387636
1.364994	0.722023	0.715929	0.397276
1.372490	0.719201	0.722467	0.387887
1.375684	0.716474	0.725958	0.386425
1.380029	0.714428	0.723498	0.387201
1.385436	0.712733	0.718506	0.390263
1.383301	0.711046	0.711883	0.410802
1.381169	0.709895	0.712238	0.449182
1.379695	0.708771	0.681102	0.399669
1.377665	0.707833	0.632134	0.343439
1.375583	0.706759	0.589362	0.286213
1.375624	0.706033	0.546508	0.237661
1.368855	0.705400	0.515919	0.204819
1.367876	0.704678	0.506439	0.196720
1.368318	0.704306	0.492300	0.194086
1.363235	0.703914	0.519684	0.201844
1.365846	0.703261	0.332581	0.146860
1.354783	0.703285	0.478807	0.192672
1.367274	0.703104	0.347719	0.146954
1.348778	0.703717	0.466107	0.188354
1.370299	0.703350	0.336552	0.144805
1.341464	0.704160	0.398842	0.167076
1.364571	0.702564	0.307223	0.139570
1.341943	0.702635	0.338871	0.150177
1.359161	0.701174	0.281980	0.135783
1.347810	0.700882	0.324471	0.149773
1.353574	0.700312	0.344704	0.154013
1.348734	0.700170	0.385537	0.179187
1.347675	0.700105	0.411103	0.195468
1.348223	0.699865	0.385065	0.176764
1.345341	0.699805	0.542371	0.223438
1.353343	0.699807	0.361865	0.149914
1.332952	0.704029	0.589440	0.242384
1.409723	0.716471	0.376806	0.153276
1.324338	0.720584	0.586577	0.240516
1.350896	0.701426	0.577549	0.235396
1.331171	0.698793	0.441401	0.191844
1.326900	0.702271	0.573277	0.231641
1.348195	0.699044	0.549149	0.217350
1.345164	0.698643	0.518165	0.208051
1.347806	0.698920	0.551634	0.216388
1.353645	0.698415	0.518808	0.202478
1.349748	0.698517	0.531899	0.205819
1.350387	0.698065	0.520663	0.200518
1.351226	0.698099	0.516749	0.198745
1.351080	0.698044	0.527389	0.201827
1.355304	0.697824	0.506680	0.196774
1.348933	0.698152	0.544558	0.210053
1.355545	0.697775	0.481854	0.190323
1.347177	0.698256	0.554376	0.216094
1.358995	0.697946	0.376910	0.159664
1.342504	0.699774	0.574906	0.231423
1.377558	0.701426	0.376061	0.153061
1.337372	0.708586	0.584872	0.238759
1.393466	0.709147	0.384831	0.159001
1.328732	0.707599	0.576138	0.232589
1.350368	0.698446	0.535353	0.203901
1.335424	0.697575	0.525191	0.199190
1.340100	0.697685	0.557690	0.219594
1.354320	0.697353	0.463086	0.191291
1.345860	0.698199	0.565370	0.224997
1.362318	0.697676	0.467602	0.193154
1.347607	0.698056	0.573524	0.234090
1.361013	0.697700	0.454390	0.189784
1.342903	0.698615	0.583123	0.245648
1.363618	0.698017	0.395332	0.166600
1.526162	1.017093	0.534057	0.114164
1.483366	0.909598	0.627442	0.114496
1.447203	0.841364	0.645896	0.111375
1.420398	0.796395	0.648923	0.109750
1.395104	0.768953	0.636397	0.107674
1.374543	0.750902	0.624010	0.099016
1.367791	0.738587	0.628145	0.094632
1.364698	0.730918	0.646904	0.106976
1.365178	0.724539	0.668096	0.114316
1.366914	0.719858	0.668857	0.113014
1.370937	0.717079	0.696466	0.121358
1.371964	0.714664	0.731359	0.134314
1.375476	0.712227	0.744093	0.138343
1.377813	0.710818	0.766162	0.143713
1.374650	0.709191	0.747299	0.130405
1.372680	0.707959	0.696983	0.111353
1.377477	0.707258	0.523400	0.064165
1.372731	0.706269	0.498481	0.060754
1.370959	0.705457	0.479530	0.058782
1.371788	0.704981	0.442425	0.054859
1.369286	0.704310	0.424521	0.054578
1.372001	0.703706	0.406619	0.052853
1.363660	0.703336	0.459446	0.061204
1.364100	0.702921	0.434555	0.057082
1.354880	0.702446	0.506608	0.072730
1.361439	0.702303	0.429724	0.056888
1.352326	0.701898	0.606727	0.098323
1.365677	0.701910	0.368079	0.049336
1.342286	0.702939	0.624509	0.099875
1.368913	0.703489	0.399219	0.051029
1.333606	0.705734	0.625781	0.100472
1.357059	0.702238	0.509195	0.073879
1.335397	0.701181	0.617614	0.099629
1.337674	0.699891	0.615286	0.099370
1.338331	0.699838	0.602455	0.099439
1.336136	0.699870	0.613250	0.098421
1.344572	0.699533	0.455491	0.068873
1.339025	0.700082	0.615105	0.097342
1.355781	0.700852	0.381293	0.049589
1.328979	0.706141	0.618011	0.097126
1.368923	0.708136	0.382738	0.049711
1.318319	0.706142	0.616353	0.097454
1.325964	0.698793	0.617905	0.098278
1.325803	0.698475	0.570853	0.092388
1.323192	0.700005	0.623938	0.100088
1.338070	0.698781	0.440468	0.057605
1.327102	0.699477	0.625631	0.101145
1.339417	0.698806	0.424743	0.054184
1.328209	0.699824	0.629945	0.102244
1.344093	0.699414	0.407514	0.051673
1.321229	0.702334	0.631510	0.101911
1.350623	0.702645	0.406046	0.051564
1.318039	0.707109	0.635176	0.103488
1.345271	0.703287	0.519795	0.068624
1.310825	0.702771	0.647737	0.109263
1.322791	0.698024	0.686311	0.124488
1.313350	0.698181	0.672734	0.117727
1.320879	0.697319	0.693249	0.119424
1.320831	0.697536	0.683502	0.117231
1.328217	0.697266	0.737007	0.136196
1.324974	0.698266	0.662546	0.113395
1.347809	0.699977	0.449539	0.055717
1.321257	0.710744	0.641281	0.105301
1.398790	0.721925	0.449017	0.055794
1.309698	0.717531	0.653415	0.110503
1.321837	0.699475	0.683865	0.114607
1.298960	0.697346	0.725414	0.130503
1.301016	0.699598	0.661070	0.111031
1.327433	0.697775	0.751043	0.140531
1.315794	0.699453	0.669587	0.110600
1.337478	0.697849	0.755471	0.141676
1.322945	0.698779	0.665156	0.109148
1.344626	0.698644	0.752689	0.138974
1.319504	0.700192	0.659118	0.111157
1.346717	0.699901	0.627540	0.101563
1.426481	0.985614	0.554164	0.205325
1.397460	0.886701	0.634748	0.258564
1.380468	0.823537	0.644545	0.266287
1.374530	0.785028	0.662128	0.281671
1.370602	0.761178	0.678406	0.292932
1.367315	0.746253	0.692418	0.302616
1.364290	0.735509	0.702980	0.309388
1.359802	0.728902	0.708736	0.309491
1.354929	0.722877	0.712045	0.312216
1.356996	0.719520	0.711654	0.311085
1.355903	0.716554	0.697008	0.301060
1.353515	0.713791	0.677793	0.291864
1.352924	0.712018	0.667890	0.288627
1.352924	0.710424	0.656750	0.282459
1.351717	0.708976	0.641786	0.274249
1.348549	0.708106	0.634095	0.267292
1.351965	0.706745	0.624693	0.263104
1.348642	0.705903	0.629124	0.263847
1.346465	0.705284	0.636563	0.272525
1.341225	0.704636	0.641432	0.267474
1.344505	0.704033	0.668512	0.310932
1.325120	0.704315	0.641643	0.265288
1.351162	0.705423	0.607126	0.254648
1.314599	0.709670	0.635378	0.259667
1.355960	0.707112	0.684804	0.309370
1.314733	0.703036	0.669739	0.295516
1.318712	0.701718	0.650140	0.274381
1.327627	0.701320	0.681716	0.310837
1.319628	0.701769	0.650511	0.274276
1.332195	0.700876	0.639942	0.265636
1.322114	0.700900	0.646416	0.271243
1.332011	0.700497	0.622494	0.257406
1.316218	0.701292	0.639516	0.264616
1.334668	0.700829	0.533513	0.190379
1.314446	0.703086	0.632026	0.257237
1.344065	0.703376	0.492727	0.173303
1.308680	0.705646	0.631571	0.257644
1.332767	0.701564	0.614072	0.246419
1.308908	0.700893	0.652424	0.274031
1.319001	0.698671	0.668389	0.280716
1.320054	0.698575	0.673225	0.282043
1.322873	0.698445	0.665115	0.274893
1.327306	0.698302	0.677968	0.284020
1.324582	0.698346	0.655514	0.270174
1.329957	0.698356	0.695605	0.310303
1.315436	0.700147	0.627583	0.250516
1.352869	0.704953	0.421692	0.151893
1.320823	0.723269	0.611801	0.237338
1.381940	0.718704	0.685280	0.292885
1.297820	0.702498	0.681314	0.286510
1.301462	0.699851	0.636841	0.257648
1.335842	0.700008	0.674904	0.305215
1.301860	0.702251	0.646633	0.265968
1.321330	0.697809	0.687421	0.288764
1.314730	0.698009	0.669459	0.275920
1.325443	0.697325	0.664600	0.272659
1.328107	0.697186	0.688480	0.289063
1.327421	0.697630	0.645292	0.259491
1.338328	0.697556	0.705688	0.307742
1.323187	0.699415	0.622913	0.243615
1.354554	0.701876	0.426351	0.152783
1.317605	0.712587	0.607393	0.231625
1.391580	0.718800	0.428252	0.153497
1.304319	0.717381	0.613226	0.236213
1.322975	0.699477	0.634132	0.249510
1.300059	0.697858	0.639091	0.251699
1.304078	0.698213	0.615342	0.238508
1.328880	0.697571	0.639061	0.270322
1.318612	0.699875	0.612564	0.235305
1.347988	0.698976	0.514505	0.194653
1.319372	0.701038	0.606649	0.230562
1.352691	0.700660	0.441210	0.159030
1.315831	0.704126	0.601911	0.227461
1.352142	0.702708	0.430395	0.154915
1.309367	0.706516	0.600267	0.226472
0.511611	1.085992	0.643803	0.283944
0.467803	0.939038	0.644039	0.283337
0.435089	0.844299	0.642957	0.282041
0.408561	0.782559	0.641857	0.281188
0.388713	0.747911	0.640585	0.280220
0.371931	0.726676	0.638876	0.279009
0.359440	0.714426	0.638012	0.278123
0.348660	0.706199	0.637273	0.277663
0.337535	0.701049	0.636798	0.277283
0.328047	0.697438	0.635303	0.276126
0.320956	0.693811	0.634110	0.275303
0.312920	0.689307	0.632952	0.274506
0.305503	0.685220	0.632080	0.273857
0.298102	0.679835	0.631406	0.273305
0.292260	0.675325	0.630996	0.272857
0.288067	0.671083	0.630803	0.272612
0.285980	0.667661	0.630408	0.272184
0.281238	0.664469	0.629853	0.271721
0.278726	0.662364	0.629356	0.271384
0.275954	0.660421	0.628797	0.270864
0.273054	0.657438	0.628494	0.270568
0.272641	0.655221	0.628557	0.270625
0.272683	0.652519	0.628263	0.270401
0.271075	0.649801	0.628075	0.270289
0.271096	0.647537	0.627912	0.270214
0.269984	0.646386	0.627398	0.269877
0.273159	0.644301	0.626867	0.269492
0.267100	0.642817	0.626173	0.268979
0.276775	0.641951	0.625931	0.268934
0.263074	0.640105	0.625105	0.268287
0.276585	0.639406	0.625170	0.268438
0.264784	0.637821	0.624975	0.268256
0.273185	0.636927	0.625030	0.268328
0.267503	0.635728	0.624929	0.268254
0.268492	0.634862	0.624804	0.268174
0.268805	0.634024	0.624712	0.268119
0.264345	0.633461	0.624442	0.267779
0.271305	0.633049	0.624354	0.267707
0.260425	0.632733	0.622866	0.264561
0.275859	0.634144	0.622811	0.265208
0.253943	0.633791	0.621456	0.262185
0.275348	0.635051	0.621386	0.262367
0.253839	0.632254	0.620916	0.261852
0.267290	0.630490	0.620465	0.261479
0.261875	0.628572	0.620120	0.261218
0.261882	0.628154	0.619655	0.260728
0.266101	0.627882	0.619348	0.260482
0.259143	0.627488	0.618510	0.259573
0.266301	0.627163	0.617856	0.259103
0.258148	0.626763	0.616884	0.258215
0.268028	0.626729	0.616693	0.258139
0.255840	0.626704	0.615895	0.257336
0.271806	0.629230	0.616526	0.258045
0.248866	0.629214	0.615605	0.257164
0.269256	0.630885	0.616172	0.257789
0.246791	0.628628	0.615216	0.256858
0.262408	0.626792	0.615623	0.257288
0.249945	0.624998	0.615112	0.256829
0.260221	0.624152	0.615143	0.256924
0.253325	0.623005	0.614650	0.256473
0.254831	0.622809	0.614592	0.256480
0.253626	0.622353	0.614520	0.256465
0.254765	0.622125	0.614466	0.256508
0.253553	0.621732	0.614314	0.256363
0.254079	0.621664	0.614167	0.256233
0.252285	0.621290	0.613815	0.256000
0.252314	0.620988	0.613300	0.255536
0.252344	0.620821	0.613020	0.255186
0.250230	0.620823	0.612069	0.254192
0.252273	0.620515	0.611785	0.253936
0.247819	0.620682	0.611559	0.253497
0.260254	0.627768	0.612024	0.254184
0.229018	0.646010	0.612147	0.253646
0.275150	0.678499	0.610710	0.252693
0.212541	0.640812	0.610573	0.252347
0.696720	1.015903	0.646596	0.185079
0.630751	0.873777	0.663830	0.197839
0.573076	0.785839	0.674869	0.206900
0.525061	0.735381	0.679761	0.211684
0.487210	0.706107	0.682935	0.214406
0.455870	0.687861	0.686167	0.216828
0.429918	0.677776	0.688312	0.218271
0.409129	0.673881	0.690314	0.219412
